cld,cld_360smth,cld_anm360,cld_21smth,cld_anm21,CRF,CRF_21smth,CRF_21anm
57.75410,60.05024,-2.29614,59.23977,-1.48567,-12.69893,-13.40116,0.70223
57.75220,60.05361,-2.30141,59.22407,-1.47187,-12.39475,-13.40157,1.00682
58.53280,60.06336,-1.53056,59.21580,-0.68300,-14.68754,-13.37043,-1.31711
59.01380,60.06734,-1.05354,59.17270,-0.15890,-14.57077,-13.39287,-1.17790
59.43580,60.07271,-0.63691,59.22618,0.20962,-14.20230,-13.44350,-0.75881
59.73590,60.07634,-0.34044,59.21624,0.51966,-13.49571,-13.47339,-0.02232
58.82470,60.07764,-1.25294,59.11641,-0.29171,-13.43692,-13.49800,0.06109
59.77290,60.07634,-0.30344,59.08897,0.68393,-15.60172,-13.50333,-2.09839
59.64020,60.06416,-0.42396,59.08000,0.56020,-15.50316,-13.45700,-2.04616
59.80130,60.06240,-0.26110,59.07637,0.72493,-14.66645,-13.44518,-1.22127
59.82830,60.06054,-0.23224,59.08810,0.74020,-13.84955,-13.44447,-0.40508
59.59460,60.05783,-0.46323,59.10480,0.48980,-13.26513,-13.54087,0.27574
58.96880,60.05669,-1.08789,59.14346,-0.17466,-13.39215,-13.67260,0.28045
58.46610,60.05389,-1.58779,59.18589,-0.71979,-13.44456,-13.68787,0.24331
57.79250,60.05164,-2.25914,59.22018,-1.42768,-12.88968,-13.69003,0.80035
59.70110,60.04797,-0.34687,59.15024,0.55086,-12.63804,-13.69529,1.05725
60.06350,60.04431,0.01919,59.14035,0.92315,-12.59067,-13.74622,1.15554
58.49470,60.04424,-1.54954,59.08656,-0.59186,-12.23861,-13.79349,1.55488
59.61330,60.04224,-0.42894,59.10783,0.50547,-11.70416,-13.67572,1.97156
59.31840,60.03816,-0.71976,59.09914,0.21926,-12.38306,-13.57798,1.19492
58.49880,60.03557,-1.53677,59.04966,-0.55086,-12.68003,-13.48783,0.80779
58.00040,60.03201,-2.03161,58.97344,-0.97304,-14.72330,-13.48500,-1.23830
58.10300,60.03362,-1.93062,58.93061,-0.82761,-15.16112,-13.57786,-1.58326
59.34450,60.03798,-0.69348,58.93193,0.41257,-15.00821,-13.59079,-1.41742
59.90490,60.03878,-0.13388,58.97671,0.92819,-14.61608,-13.58369,-1.03240
60.15580,60.03053,0.12527,58.95061,1.20519,-14.31269,-13.58373,-0.72896
58.26730,60.02110,-1.75380,58.87546,-0.60816,-14.56533,-13.60027,-0.96505
58.61690,60.01220,-1.39530,58.87134,-0.25444,-14.42965,-13.63676,-0.79289
58.64340,59.99875,-1.35535,58.84282,-0.19942,-13.12859,-13.68219,0.55360
60.08680,59.99131,0.09549,58.88302,1.20378,-13.45053,-13.75587,0.30534
59.61890,59.99035,-0.37145,58.99020,0.62870,-12.77319,-13.79783,1.02464
58.78910,59.99554,-1.20644,59.05702,-0.26792,-13.79017,-13.79508,0.00491
57.99400,59.99712,-2.00312,59.10739,-1.11339,-15.21516,-13.69237,-1.52280
58.06950,59.99530,-1.92580,59.10226,-1.03276,-13.66368,-13.56444,-0.09924
58.49370,59.99376,-1.50006,59.08531,-0.59161,-13.29549,-13.43734,0.14185
58.73300,59.98936,-1.25636,59.08435,-0.35135,-12.89056,-13.30867,0.41811
59.15290,59.98603,-0.83313,59.14671,0.00619,-12.98546,-13.18919,0.20373
58.48540,59.98376,-1.49836,59.19324,-0.70784,-13.35683,-13.08127,-0.27556
58.40810,59.98730,-1.57920,59.24102,-0.83292,-13.19277,-12.98669,-0.20608
59.01450,59.99426,-0.97976,59.17764,-0.16314,-13.25146,-12.92983,-0.32163
60.16260,59.99687,0.16573,59.16646,0.99614,-13.26415,-12.84901,-0.41514
60.74960,59.99560,0.75400,59.16153,1.58807,-12.62226,-12.80622,0.18396
59.40350,59.98917,-0.58567,59.19971,0.20379,-12.56637,-12.71250,0.14612
59.16080,59.98258,-0.82178,59.24622,-0.08542,-12.47466,-12.53899,0.06433
59.23670,59.97463,-0.73793,59.27462,-0.03792,-12.33903,-12.43668,0.09765
59.54910,59.96553,-0.41643,59.30317,0.24593,-11.91408,-12.37074,0.45666
60.13550,59.95928,0.17622,59.30691,0.82859,-11.80347,-12.32800,0.52453
59.57690,59.96140,-0.38450,59.32344,0.25346,-12.29914,-12.27356,-0.02558
59.59410,59.96409,-0.36999,59.34817,0.24593,-12.44345,-12.19772,-0.24572
59.64670,59.96199,-0.31529,59.41242,0.23428,-11.93459,-12.11782,0.18323
58.75590,59.96349,-1.20759,59.35991,-0.60401,-11.75329,-12.02165,0.26836
59.38410,59.96722,-0.58312,59.23389,0.15021,-11.87455,-11.90995,0.03540
58.68550,59.96962,-1.28412,59.20525,-0.51975,-11.82200,-11.82461,0.00261
58.79580,59.96977,-1.17397,59.19536,-0.39956,-11.57150,-11.73910,0.16760
59.04620,59.97865,-0.93245,59.21448,-0.16828,-11.51525,-11.64973,0.13447
59.09010,59.99216,-0.90206,59.19300,-0.10290,-11.91072,-11.54348,-0.36724
59.33250,60.00578,-0.67328,59.08526,0.24724,-11.99298,-11.44515,-0.54783
59.23150,60.00988,-0.77838,59.02193,0.20957,-11.84225,-11.34942,-0.49284
58.83250,60.01087,-1.17837,58.93973,-0.10723,-11.76417,-11.22748,-0.53669
58.92740,60.00871,-1.08131,58.92900,-0.00160,-11.51481,-11.09723,-0.41758
60.36390,60.01448,0.34942,59.01585,1.34805,-11.23202,-11.02308,-0.20894
59.05980,60.01545,-0.95565,59.05407,0.00573,-10.91841,-10.96930,0.05089
58.10320,60.01888,-1.91568,59.19658,-1.09338,-10.83007,-10.90400,0.07393
58.80210,60.01692,-1.21482,59.30383,-0.50173,-10.77066,-10.84207,0.07142
58.95310,60.01616,-1.06306,59.38304,-0.42994,-10.59778,-10.79582,0.19804
59.63820,60.01720,-0.37900,59.49120,0.14700,-10.10793,-10.76730,0.65937
59.09800,60.02607,-0.92807,59.54860,-0.45060,-9.84914,-10.76215,0.91301
57.87300,60.03505,-2.16205,59.60077,-1.72777,-9.79301,-10.74771,0.95471
58.24700,60.03906,-1.79206,59.69930,-1.45230,-9.73841,-10.72790,0.98949
57.86780,60.04395,-2.17615,59.74457,-1.87677,-9.70827,-10.68905,0.98078
59.42150,60.04746,-0.62596,59.71509,-0.29359,-10.37737,-10.64111,0.26374
60.57960,60.05489,0.52471,59.76111,0.81849,-10.62402,-10.58960,-0.03441
60.18670,60.05735,0.12935,59.84530,0.34140,-10.50320,-10.52895,0.02575
61.67820,60.05949,1.61871,59.91940,1.75880,-10.52152,-10.46500,-0.05652
61.04810,60.05464,0.99346,59.98610,1.06200,-10.60018,-10.40449,-0.19569
60.70970,60.05231,0.65739,59.98724,0.72246,-10.91635,-10.32632,-0.59003
61.36130,60.04433,1.31697,59.97066,1.39064,-11.80263,-10.26632,-1.53631
60.53790,60.04725,0.49065,60.01008,0.52782,-11.68974,-10.20457,-1.48517
60.32720,60.05104,0.27616,60.06531,0.26189,-11.42618,-10.13796,-1.28821
60.90160,60.05625,0.84535,60.15709,0.74451,-10.94843,-10.12005,-0.82838
59.87800,60.05716,-0.17916,60.18295,-0.30495,-10.50794,-10.08401,-0.42393
59.74490,60.05756,-0.31266,60.10476,-0.35986,-10.15044,-10.03650,-0.11394
60.02630,60.05895,-0.03265,60.02130,0.00500,-9.64468,-10.00990,0.36522
59.87100,60.05618,-0.18518,59.91775,-0.04675,-9.48716,-10.02994,0.54277
60.35840,60.05423,0.30417,59.89839,0.46001,-9.49992,-10.04397,0.54405
60.35370,60.05891,0.29479,59.88760,0.46610,-8.95618,-10.04436,1.08818
59.66220,60.06439,-0.40219,59.91177,-0.24957,-8.84797,-10.05678,1.20881
58.74980,60.07190,-1.32210,59.85784,-1.10804,-8.55238,-10.00652,1.45414
58.70080,60.07954,-1.37874,59.80348,-1.10268,-8.39423,-9.91178,1.51755
59.40680,60.08646,-0.67966,59.73354,-0.32674,-9.36220,-9.80538,0.44318
59.79520,60.09439,-0.29919,59.76535,0.02985,-8.95143,-9.71717,0.76573
59.96460,60.09846,-0.13386,59.85670,0.10790,-9.37974,-9.64946,0.26972
58.93760,60.10563,-1.16803,59.93319,-0.99559,-10.06538,-9.56892,-0.49646
58.43390,60.10803,-1.67413,60.09134,-1.65744,-10.92398,-9.49607,-1.42791
59.50380,60.11038,-0.60658,60.20576,-0.70196,-10.81622,-9.43144,-1.38478
60.64150,60.10693,0.53457,60.25863,0.38287,-10.60838,-9.37840,-1.22998
60.48300,60.10229,0.38071,60.29805,0.18495,-11.17711,-9.37053,-1.80657
61.86890,60.09979,1.76911,60.33438,1.53452,-10.74731,-9.36185,-1.38546
59.40550,60.09370,-0.68820,60.35140,-0.94590,-9.70011,-9.35653,-0.34358
59.18550,60.08916,-0.90366,60.40498,-1.21948,-9.19173,-9.37337,0.18164
59.43290,60.08963,-0.65673,60.45039,-1.01749,-9.09603,-9.32576,0.22973
60.54610,60.08830,0.45780,60.50431,0.04179,-9.08613,-9.28587,0.19974
61.66310,60.09267,1.57043,60.68117,0.98193,-8.45904,-9.21523,0.75619
61.63270,60.09602,1.53668,60.89534,0.73736,-8.11479,-9.10577,0.99098
63.19220,60.09612,3.09608,61.00960,2.18260,-8.12994,-8.94512,0.81518
62.76120,60.09812,2.66308,61.03298,1.72822,-8.38606,-8.76889,0.38283
61.46400,60.09949,1.36451,61.06335,0.40065,-8.79103,-8.58694,-0.20408
60.48990,60.10732,0.38258,60.97218,-0.48228,-8.66567,-8.37194,-0.29372
59.51280,60.12026,-0.60746,60.98596,-1.47316,-8.44063,-8.20065,-0.23998
59.05820,60.12894,-1.07074,61.04240,-1.98420,-8.74793,-8.09211,-0.65582
60.53190,60.13680,0.39510,61.13142,-0.59952,-8.36232,-8.01826,-0.34407
60.74880,60.14481,0.60399,61.13443,-0.38563,-8.11378,-7.95570,-0.15808
61.09710,60.14828,0.94882,61.10476,-0.00766,-7.89626,-7.89111,-0.00515
62.65160,60.15178,2.49982,61.10489,1.54671,-7.76683,-7.83984,0.07301
62.93140,60.15527,2.77613,61.01410,1.91730,-7.55016,-7.82898,0.27882
61.90330,60.15849,1.74481,61.01028,0.89302,-7.11543,-7.81621,0.70077
61.13240,60.16619,0.96621,61.04323,0.08917,-6.78756,-7.79919,1.01163
61.12090,60.17525,0.94565,61.07247,0.04843,-6.66207,-7.75340,1.09133
59.95430,60.18375,-0.22945,61.12219,-1.16789,-7.15014,-7.69417,0.54403
59.69480,60.18906,-0.49426,61.24660,-1.55180,-7.42071,-7.63940,0.21868
60.37090,60.19254,0.17836,61.31459,-0.94369,-7.64087,-7.57338,-0.06749
61.30230,60.19498,1.10732,61.32424,-0.02194,-7.78232,-7.51926,-0.26306
60.60930,60.20160,0.40770,61.29299,-0.68369,-7.72976,-7.47553,-0.25423
61.04000,60.20846,0.83154,61.17140,-0.13140,-7.38231,-7.43772,0.05541
61.63530,60.21316,1.42214,61.03812,0.59718,-7.88691,-7.42076,-0.46615
61.28570,60.21277,1.07293,60.96905,0.31665,-7.86157,-7.43238,-0.42919
62.68090,60.20894,2.47196,60.94845,1.73245,-8.02874,-7.55059,-0.47814
62.15600,60.20203,1.95397,60.92578,1.23022,-7.82940,-7.65745,-0.17194
61.10390,60.20210,0.90180,60.99138,0.11252,-7.42190,-7.77052,0.34862
60.55690,60.20879,0.34811,61.06784,-0.51094,-7.29034,-7.82328,0.53293
61.67090,60.21658,1.45432,61.12843,0.54247,-7.36159,-7.84491,0.48332
61.95960,60.21902,1.74058,61.12526,0.83434,-7.22579,-7.85618,0.63039
60.95150,60.21894,0.73256,61.11698,-0.16548,-7.19549,-7.86312,0.66762
60.44080,60.21724,0.22356,61.07670,-0.63590,-7.10216,-7.86313,0.76097
60.09820,60.21368,-0.11548,61.01712,-0.91892,-7.41080,-7.87498,0.46418
60.13270,60.21188,-0.07918,61.00659,-0.87389,-7.79409,-7.86833,0.07424
60.45270,60.21365,0.23905,60.94996,-0.49726,-9.59789,-7.86975,-1.72814
60.69980,60.22138,0.47842,60.89277,-0.19297,-9.03169,-7.83978,-1.19191
60.64480,60.22590,0.41890,60.90928,-0.26448,-9.03644,-7.80285,-1.23359
61.33190,60.22667,1.10523,61.00089,0.33101,-8.25801,-7.83570,-0.42232
61.30050,60.23078,1.06972,61.06045,0.24005,-7.87505,-7.92012,0.04506
61.64340,60.23680,1.40660,61.10433,0.53907,-7.87757,-7.97821,0.10065
61.23570,60.24658,0.98912,61.19850,0.03720,-7.92794,-8.02743,0.09950
60.43530,60.25959,0.17571,61.31517,-0.87987,-7.73005,-8.07374,0.34369
60.19410,60.26884,-0.07474,61.42348,-1.22938,-7.63125,-8.10210,0.47085
60.38430,60.27341,0.11089,61.49443,-1.11013,-7.74715,-8.08240,0.33525
61.06450,60.27804,0.78646,61.53926,-0.47476,-7.89139,-7.99557,0.10417
61.49170,60.28183,1.20987,61.55510,-0.06340,-7.39943,-7.88388,0.48445
60.95500,60.28578,0.66922,61.47764,-0.52264,-7.05383,-7.81869,0.76485
61.45050,60.29158,1.15892,61.46390,-0.01340,-8.11165,-7.73293,-0.37871
62.48070,60.29577,2.18493,61.46399,1.01671,-9.06316,-7.67567,-1.38750
62.92170,60.29923,2.62247,61.44281,1.47889,-8.58166,-7.63409,-0.94757
62.88120,60.29921,2.58199,61.45680,1.42440,-8.25942,-7.58309,-0.67632
62.92910,60.29805,2.63105,61.53328,1.39582,-8.16800,-7.52779,-0.64022
62.89070,60.29450,2.59620,61.59848,1.29222,-7.69764,-7.47830,-0.21934
62.37280,60.29200,2.08080,61.60709,0.76571,-6.99702,-7.42038,0.42336
61.62260,60.29130,1.33130,61.54666,0.07594,-5.97062,-7.32571,1.35508
61.39420,60.28722,1.10698,61.50442,-0.11022,-7.25244,-7.23454,-0.01789
61.03230,60.28310,0.74920,61.50137,-0.46907,-7.66271,-7.15986,-0.50285
59.01830,60.28122,-1.26292,61.44584,-2.42754,-7.23554,-7.09196,-0.14358
61.04340,60.28152,0.76188,61.37302,-0.32962,-7.05550,-6.97661,-0.07890
61.30220,60.28614,1.01606,61.28760,0.01460,-7.00201,-6.81972,-0.18229
61.19870,60.29423,0.90447,61.21116,-0.01246,-6.80653,-6.70609,-0.10044
61.52940,60.30364,1.22576,61.15817,0.37123,-6.76649,-6.59458,-0.17192
62.04140,60.31601,1.72539,61.08245,0.95895,-6.69081,-6.47723,-0.21358
61.56340,60.32051,1.24289,60.95645,0.60695,-6.41497,-6.39214,-0.02283
60.56510,60.32456,0.24054,60.90661,-0.34151,-5.75897,-6.35830,0.59933
59.79540,60.32860,-0.53320,60.89959,-1.10419,-5.97697,-6.36844,0.39146
60.60470,60.32669,0.27801,60.85580,-0.25110,-5.83109,-6.29816,0.46706
60.89100,60.32667,0.56433,60.93140,-0.04040,-5.62800,-6.20552,0.57752
60.28440,60.32722,-0.04282,60.93549,-0.65109,-5.68914,-6.13579,0.44666
60.95150,60.32906,0.62244,60.96946,-0.01796,-5.76853,-6.07256,0.30403
61.12770,60.32960,0.79810,60.98405,0.14365,-6.19555,-5.99728,-0.19827
61.27600,60.32696,0.94904,60.99424,0.28176,-5.91754,-5.94558,0.02804
61.81640,60.32817,1.48823,60.94185,0.87455,-5.70374,-5.90751,0.20377
61.30060,60.32872,0.97188,60.87491,0.42569,-5.91083,-5.84706,-0.06377
59.72670,60.33559,-0.60889,60.88230,-1.15560,-6.28628,-5.78757,-0.49871
60.57610,60.34058,0.23552,60.92916,-0.35306,-6.18349,-5.74935,-0.43414
61.24660,60.34533,0.90127,60.99130,0.25530,-5.77656,-5.68961,-0.08696
60.11280,60.34393,-0.23113,61.03562,-0.92282,-5.71734,-5.70474,-0.01259
60.60600,60.34315,0.26285,61.08208,-0.47608,-5.77126,-5.80510,0.03385
61.12920,60.34606,0.78314,61.08780,0.04140,-5.72772,-5.89032,0.16260
62.01560,60.35385,1.66175,61.01956,0.99604,-5.42102,-5.96646,0.54545
61.50500,60.36013,1.14487,60.90590,0.59910,-5.72092,-6.01455,0.29364
61.74340,60.36246,1.38094,60.76448,0.97892,-5.96692,-6.06815,0.10123
60.94130,60.36026,0.58104,60.64339,0.29791,-5.42150,-6.11432,0.69281
60.15760,60.35919,-0.20159,60.60799,-0.45039,-5.16550,-6.12281,0.95731
60.72040,60.36102,0.35938,60.57196,0.14844,-4.95635,-6.08645,1.13010
60.77940,60.36503,0.41437,60.49446,0.28494,-4.72247,-6.04463,1.32216
61.90970,60.36898,1.54072,60.49588,1.41382,-6.14890,-6.05124,-0.09766
61.82160,60.36616,1.45544,60.54490,1.27670,-7.73565,-6.05825,-1.67739
61.26010,60.35982,0.90028,60.59455,0.66555,-7.47866,-6.05481,-1.42385
61.07150,60.35886,0.71264,60.61759,0.45391,-7.36757,-6.04916,-1.31841
59.69480,60.36009,-0.66529,60.67033,-0.97553,-7.20544,-6.04189,-1.16355
58.88920,60.36267,-1.47347,60.77409,-1.88489,-7.04295,-6.00069,-1.04226
58.84640,60.36075,-1.51435,60.94283,-2.09643,-6.67331,-5.94493,-0.72838
58.75770,60.36032,-1.60262,61.13343,-2.37573,-6.08926,-5.88923,-0.20003
58.98340,60.36097,-1.37757,61.19045,-2.20705,-5.52274,-5.85267,0.32993
59.81950,60.36030,-0.54080,61.18880,-1.36930,-5.30517,-5.82778,0.52260
59.61900,60.35784,-0.73884,61.09264,-1.47364,-5.91551,-5.83492,-0.08058
60.14260,60.35914,-0.21654,61.05364,-0.91104,-5.86452,-5.80551,-0.05902
61.63540,60.35975,1.27565,61.00622,0.62918,-5.69887,-5.72117,0.02231
62.17190,60.35853,1.81337,60.96058,1.21132,-5.60906,-5.64938,0.04032
62.49940,60.35916,2.14024,60.94420,1.55520,-5.26833,-5.58870,0.32036
62.61260,60.36174,2.25086,60.96605,1.64655,-4.85585,-5.51973,0.66388
63.92230,60.36105,3.56125,60.98081,2.94149,-4.79596,-5.41099,0.61504
64.48490,60.35689,4.12801,61.08040,3.40450,-4.25179,-5.30427,1.05248
64.16020,60.35494,3.80526,61.20803,2.95217,-4.39765,-5.24085,0.84321
61.91780,60.35804,1.55976,61.22270,0.69510,-4.43367,-5.19824,0.76457
60.74470,60.36190,0.38280,61.23711,-0.49241,-4.87248,-5.17465,0.30217
59.89040,60.36299,-0.47259,61.22341,-1.33301,-5.53118,-5.12545,-0.40574
61.00260,60.36353,0.63907,61.19247,-0.18987,-5.96469,-5.09325,-0.87145
60.26440,60.36338,-0.09898,61.13690,-0.87250,-5.97096,-5.10042,-0.87054
60.11300,60.35773,-0.24473,61.09489,-0.98189,-6.09327,-5.14250,-0.95077
59.35080,60.35679,-1.00599,61.00431,-1.65351,-5.75718,-5.18522,-0.57196
59.34800,60.35442,-1.00642,60.84168,-1.49368,-4.75940,-5.26792,0.50852
59.15640,60.35269,-1.19629,60.62239,-1.46599,-4.43219,-5.36270,0.93052
60.84900,60.35466,0.49434,60.50256,0.34644,-4.75744,-5.60435,0.84691
61.66380,60.35621,1.30759,60.46888,1.19492,-4.62788,-5.84194,1.21407
60.12760,60.35985,-0.23225,60.52754,-0.39994,-4.80980,-6.09840,1.28860
59.92160,60.35938,-0.43778,60.60170,-0.68010,-4.88224,-6.39654,1.51431
59.85490,60.35237,-0.49747,60.58316,-0.72826,-5.18833,-6.75715,1.56882
60.98550,60.34322,0.64228,60.65393,0.33157,-5.84951,-7.12508,1.27557
61.00490,60.33200,0.67290,60.70529,0.29961,-6.49269,-7.48656,0.99388
61.61720,60.32542,1.29178,60.75716,0.86004,-6.16556,-7.82111,1.65555
60.71060,60.32242,0.38818,60.86149,-0.15089,-6.59255,-8.19832,1.60577
60.50700,60.31666,0.19034,60.99326,-0.48626,-6.78631,-8.60361,1.81730
59.87980,60.31118,-0.43138,61.02646,-1.14666,-9.32637,-9.02437,-0.30201
61.64380,60.30353,1.34027,61.02286,0.62094,-9.38713,-9.39436,0.00723
61.21040,60.29679,0.91361,61.12546,0.08494,-9.81917,-9.79021,-0.02896
61.97670,60.29700,1.67970,61.23691,0.73979,-11.13359,-10.15127,-0.98232
61.44780,60.29665,1.15115,61.29764,0.15016,-13.10397,-10.86702,-2.23695
60.61320,60.29572,0.31748,61.34350,-0.73030,-13.69119,-11.59855,-2.09264
61.75060,60.29539,1.45521,61.34027,0.41033,-13.56211,-12.22568,-1.33643
61.19150,60.29083,0.90067,61.28744,-0.09594,-13.11866,-12.80015,-0.31851
60.44000,60.28421,0.15579,61.20987,-0.76987,-13.67859,-13.35415,-0.32444
61.53890,60.28128,1.25762,61.11169,0.42721,-13.27055,-13.83970,0.56915
61.92370,60.28147,1.64223,60.99656,0.92714,-13.26806,-14.31335,1.04529
61.54620,60.27932,1.26688,60.82084,0.72536,-12.52742,-14.72113,2.19371
61.58810,60.27441,1.31369,60.69252,0.89558,-12.94055,-15.04379,2.10324
62.28230,60.26626,2.01604,60.58975,1.69255,-12.39209,-15.24638,2.85429
62.26200,60.26029,2.00171,60.48828,1.77372,-19.91304,-15.35989,-4.55315
61.13020,60.25979,0.87041,60.45799,0.67221,-20.55054,-15.39162,-5.15892
61.94860,60.26182,1.68678,60.35225,1.59635,-19.01917,-15.43905,-3.58012
60.93700,60.26552,0.67148,60.25867,0.67833,-18.55644,-15.49923,-3.05721
60.50790,60.26340,0.24450,60.23777,0.27013,-17.79968,-15.55210,-2.24759
59.08150,60.26154,-1.18004,60.14789,-1.06639,-16.78898,-15.57268,-1.21629
58.44530,60.25185,-1.80655,60.06364,-1.61834,-16.73296,-15.61085,-1.12211
57.46200,60.24792,-2.78592,60.02029,-2.55829,-17.88980,-15.72799,-2.16181
57.95380,60.24530,-2.29150,59.95095,-1.99715,-16.16293,-15.89644,-0.26649
58.51560,60.24134,-1.72574,59.90424,-1.38864,-14.07355,-16.06066,1.98711
59.81850,60.22890,-0.41040,59.82091,-0.00241,-13.51730,-16.05987,2.54256
59.31700,60.21136,-0.89436,59.72163,-0.40463,-13.77031,-15.63611,1.86581
59.97710,60.19743,-0.22033,59.62832,0.34878,-14.68729,-15.08222,0.39493
59.53000,60.18344,-0.65344,59.58101,-0.05101,-14.82595,-14.57863,-0.24733
59.22630,60.17025,-0.94395,59.54892,-0.32262,-14.22882,-14.07435,-0.15448
60.00110,60.16083,-0.15973,59.60212,0.39898,-14.11086,-13.56414,-0.54672
59.65140,60.15652,-0.50512,59.64145,0.00995,-14.07216,-13.09440,-0.97777
60.15450,60.15475,-0.00025,59.76950,0.38500,-999.00000,-12.60831,-999.00000
60.63590,60.15641,0.47949,59.87215,0.76375,-999.00000,-12.06954,-999.00000
60.13200,60.15116,-0.01916,59.92098,0.21102,-999.00000,-11.59520,-999.00000
61.30140,60.14294,1.15846,59.84970,1.45170,-12.37780,-11.21871,-1.15909
60.51210,60.13265,0.37945,59.82541,0.68669,-12.28549,-10.84291,-1.44258
59.04520,60.11718,-1.07198,59.82345,-0.77825,-10.58045,-10.65375,0.07330
59.98910,60.10148,-0.11238,59.87606,0.11304,-9.95451,-10.58088,0.62636
59.94360,60.08740,-0.14380,59.87453,0.06907,-9.47935,-10.37194,0.89259
59.83400,60.07661,-0.24261,59.84345,-0.00945,-8.61606,-10.07893,1.46288
60.19870,60.06639,0.13231,59.84260,0.35610,-8.33350,-9.74960,1.41610
59.27110,60.05932,-0.78822,59.84000,-0.56890,-7.98341,-9.44377,1.46037
60.15110,60.05717,0.09393,59.83610,0.31500,-8.19190,-9.42487,1.23297
60.10950,60.05524,0.05426,59.84902,0.26048,-7.62495,-9.45808,1.83313
59.54090,60.04790,-0.50700,59.79523,-0.25433,-7.29665,-9.49773,2.20107
58.32180,60.04081,-1.71901,59.78516,-1.46336,-6.75298,-9.38778,2.63480
58.80690,60.03178,-1.22488,59.81655,-1.00965,-10.36543,-9.28027,-1.08516
59.93580,60.02342,-0.08762,59.74110,0.19470,-13.37551,-9.25056,-4.12495
60.63490,60.01388,0.62102,59.67426,0.96064,-11.06502,-9.27344,-1.79158
59.19420,59.99573,-0.80153,59.62873,-0.43453,-8.95477,-9.32434,0.36958
59.34840,59.98605,-0.63765,59.60610,-0.25770,-8.18285,-9.41775,1.23490
59.63340,59.97877,-0.34537,59.61430,0.01910,-8.56728,-9.50924,0.94196
60.10010,59.97333,0.12677,59.58882,0.51128,-9.08466,-9.62077,0.53610
60.55380,59.96582,0.58798,59.58578,0.96802,-10.08908,-9.73084,-0.35824
60.40340,59.95832,0.44508,59.66049,0.74291,-10.29056,-9.90729,-0.38327
60.17180,59.95089,0.22091,59.81586,0.35594,-10.06886,-10.08733,0.01847
60.30070,59.94299,0.35771,59.99707,0.30363,-10.02796,-10.28010,0.25214
59.70440,59.93653,-0.23213,60.06504,-0.36064,-9.95654,-10.28472,0.32818
58.40460,59.93212,-1.52752,60.11328,-1.70868,-10.43492,-10.11047,-0.32445
58.53990,59.92285,-1.38295,60.24614,-1.70624,-10.54832,-10.06275,-0.48557
58.87790,59.91406,-1.03616,60.34057,-1.46267,-10.57755,-10.12106,-0.45649
59.72350,59.90647,-0.18297,60.39115,-0.66765,-10.25481,-10.22874,-0.02607
59.44320,59.89713,-0.45393,60.40165,-0.95845,-10.32548,-10.43256,0.10707
59.61610,59.89184,-0.27574,60.32832,-0.71222,-10.50348,-10.52245,0.01897
60.04570,59.88307,0.16263,60.25166,-0.20596,-11.33035,-10.46067,-0.86968
61.10970,59.88022,1.22948,60.17337,0.93633,-11.07756,-10.40795,-0.66961
61.58460,59.88182,1.70278,60.09550,1.48910,-10.80115,-10.37994,-0.42121
62.61230,59.88762,2.72468,60.03180,2.58050,-10.46247,-10.41110,-0.05137
61.36330,59.89590,1.46740,60.05939,1.30391,-9.71625,-10.45895,0.74271
61.64790,59.89564,1.75226,60.06296,1.58494,-999.00000,-10.58163,-999.00000
61.98420,59.88687,2.09733,60.04710,1.93710,-999.00000,-10.84325,-999.00000
61.33140,59.87795,1.45345,59.98396,1.34744,-999.00000,-11.10733,-999.00000
60.69560,59.86905,0.82655,59.97419,0.72141,-12.23597,-11.44370,-0.79228
60.32060,59.85818,0.46242,59.98860,0.33200,-10.70282,-11.94905,1.24623
59.01400,59.84571,-0.83171,60.03327,-1.01927,-8.97704,-12.42351,3.44647
58.79350,59.83548,-1.04198,60.04728,-1.25378,-9.34155,-12.81845,3.47690
58.52770,59.82849,-1.30079,60.03362,-1.50592,-9.56471,-13.29718,3.73247
58.66540,59.82068,-1.15528,59.98142,-1.31602,-10.58876,-14.01888,3.43012
